# time, state0, state1, state2, state3, state4, control0, control1, 
0.000000000000000000e+00,6.371000000000000000e+06,0.000000000000000000e+00,-1.629568296005447856e-18,-8.684581049910892848e-18,1.000000000000000000e+05,1.444580335685498081e+06,2.394848145947414741e+05
8.728567737707180640e+00,6.371159447697088122e+06,2.397314992391054179e-05,3.472859425350589646e+01,4.042010965765458508e+01,9.679787103715652484e+04,1.282466081358393421e+06,6.087417185156863416e+05
2.920688387308746314e+01,6.372528624193875119e+06,3.861354929061399104e-04,9.949799735703221870e+01,1.869761715091949554e+02,8.948788017322753149e+04,1.213462961273985682e+06,6.763282355336373439e+05
6.123999339871647862e+01,6.377816280758319423e+06,1.840987266080944696e-03,2.383342676840726710e+02,3.862040966563083657e+02,7.826743865102255950e+04,1.219438427025421057e+06,5.888815198496754747e+05
1.046228682993846633e+02,6.393218805392405018e+06,5.466413728117543516e-03,4.879160105106767560e+02,7.005592503292904212e+02,6.370418424819750362e+04,1.117698550077763153e+06,6.101208802119683241e+05
1.590807844629539431e+02,6.432936856165764853e+06,1.348129323345332274e-02,1.012149371126445430e+03,1.189691136534863517e+03,4.720412627854776656e+04,9.938602076233312255e+05,4.347651151740647038e+05
2.242693143894750847e+02,6.525386269532449543e+06,2.840939525919981834e-02,1.846535339965963658e+03,1.782537868965411462e+03,3.167418599033443024e+04,7.147341103724137647e+05,3.124413623486224678e+05
2.997762678483379659e+02,6.702808067650293931e+06,5.262306612044824472e-02,2.798136792895506460e+03,2.420164189868450194e+03,2.040657862356457917e+04,3.510848354248677497e+05,1.510530687706017634e+05
3.851242446352712250e+02,6.957886262373600155e+06,8.509045873303008878e-02,2.990844823640006780e+03,2.697556669722645893e+03,1.614567175064210460e+04,6.210301062869423913e+04,3.562925519432809233e+04
4.797736369266226575e+02,7.225444596156368032e+06,1.217722293208566009e-01,2.714805530936067044e+03,2.819682268940544873e+03,1.444428470817909511e+04,8.217505080143533996e+04,4.289700367394239584e+04
5.831260350990244206e+02,7.499891642786761746e+06,1.623932649082012736e-01,2.506977238275978380e+03,2.919448798125250050e+03,1.275821930509346021e+04,5.247527782841134467e+03,2.777041851327939185e+03
6.945280086845709775e+02,7.734096644861128181e+06,2.038846864683376281e-01,1.696472326543929285e+03,2.762553620588404556e+03,1.333215177038396541e+04,7.101762568551068853e+02,2.662059372201499059e+02
8.132752364742698319e+02,7.918387569672455080e+06,2.465765275613310270e-01,1.552272840817845690e+03,2.934287097866943441e+03,1.163842880676748609e+04,7.567588586752831179e+04,3.750517760905953764e+04
9.386169589182289883e+02,8.114030226133582182e+06,2.945252261522687820e-01,1.473637297875976628e+03,3.149230895209485425e+03,9.869076276311016045e+03,1.903149667533362299e+04,9.942964348390874875e+03
1.069760724378866598e+03,8.275761407615816221e+06,3.448408094516117739e-01,9.594466966272397030e+02,3.127660060370450537e+03,9.625779183459160777e+03,3.704327045428333349e+02,1.640184037127996532e+02
1.205877399101721949e+03,8.360755702641192824e+06,3.956330228302771257e-01,2.877853183123311283e+02,3.090707219688536952e+03,9.721565141709512318e+03,5.166769133509695848e+02,9.562189770467534800e+01
1.346106409169168728e+03,8.370977609701291658e+06,4.476996777800319460e-01,-3.333739136117810631e+01,3.149708120251495984e+03,8.989486780909703157e+03,3.926740299416372727e+04,7.926953692726295230e+03
1.489561181265740061e+03,8.369556107109141536e+06,5.027151217005727535e-01,1.497261522935963463e+01,3.253873949071760762e+03,7.491926755529220827e+03,3.388399164799907157e+04,2.334117984395650637e+03
1.635334747840971204e+03,8.370969645820652135e+06,5.595333232308526972e-01,1.670458880460688356e+00,3.266460210968823503e+03,6.418943253436580562e+03,2.793223347040130830e+04,4.407114298803395513e+02
1.782505481223305878e+03,8.370989036756499670e+06,6.169790772331160689e-01,-1.540029058302419207e+00,3.257942456922716701e+03,5.410395018411266392e+03,2.371343518898058755e+04,-1.803720443098196938e+03
1.930142920426936826e+03,8.370928878961931914e+06,6.738395190327609585e-01,3.283680690088275789e+00,3.186374349138816342e+03,4.600288857435640239e+03,2.073694195745221805e+04,-2.362523737922382224e+03
2.077313653809271727e+03,8.370898366197849624e+06,7.289880215606807656e-01,-6.945406299674470318e+00,3.065865798678114061e+03,3.852209079339736945e+03,1.737110788676685479e+04,-5.193508924270180614e+03
2.223087220384502871e+03,8.370952223812656477e+06,7.803742236968818080e-01,1.251758184384697969e+01,2.831763020310605043e+03,3.223434450927249600e+03,1.550301877296729981e+04,-4.922369001868471059e+03
2.366541992481073976e+03,8.370996404077867977e+06,8.270397414007243375e-01,-2.201568098213247993e+01,2.599975388260164436e+03,2.674139216112776467e+03,1.240705765598350445e+04,-5.766189515441910771e+03
2.506771002548520755e+03,8.369555623801223934e+06,8.675239809327364160e-01,2.072437393466490718e+01,2.216405477155621156e+03,2.186635937115152956e+03,1.206619688237365153e+04,-6.090069383327078867e+03
2.642887677271376106e+03,8.370952482881017029e+06,9.007930536186291581e-01,-3.279785916366276410e+01,1.879674172617571003e+03,1.790041637910368081e+03,8.080907178435945752e+03,-4.925634488679996139e+03
2.774031442732013602e+03,8.367467700845899992e+06,9.266129310991706447e-01,3.575881952487512194e+01,1.374530667545088363e+03,1.437564962615617560e+03,9.827890454201107787e+03,-6.246826474277840134e+03
2.899373165175972645e+03,8.370998910360034555e+06,9.440957337988187259e-01,-1.225079015662380897e+02,1.049710632300917268e+03,1.205059158498383567e+03,6.552878831764382994e+02,-4.838258551888157513e+02
3.018120392965671726e+03,8.312994622801047750e+06,9.592237106856960072e-01,-8.599352159141498078e+02,1.082577750156133789e+03,1.243033197798324636e+03,1.403215411614413028e+02,-1.051478270325350621e+02
3.129522366551218511e+03,8.186646131898054853e+06,9.736919298373415410e-01,-1.414594938226304293e+03,1.065810715787540630e+03,1.206723624166945228e+03,-1.022685103181132593e+00,-5.881075789479153215e-01
3.232874764723620046e+03,8.005879326916310936e+06,9.875559748750875055e-01,-2.085965994136151494e+03,1.106025821559405586e+03,1.232256383816519474e+03,1.518021191639654432e+02,-1.715904002093015777e+02
3.327524157014971479e+03,7.784211326545755379e+06,1.000800084526178191e+00,-2.604532041202306118e+03,1.108693214265122606e+03,1.204311110087437100e+03,1.810622779112946112e+00,4.364117280978580538e-01
3.412872133801904965e+03,7.535328245538357645e+06,1.013458067729915646e+00,-3.235128382874093859e+03,1.164960245708109596e+03,1.227163403350637282e+03,3.070967666800951079e+01,-4.762272661109571459e+01
3.488379087260767847e+03,7.273913363582164980e+06,1.025423801597028728e+00,-3.692605329637988234e+03,1.184428644552596325e+03,1.205940239370447898e+03,1.589509295471148853e+01,-1.289415580745952639e+01
3.553567617187288761e+03,7.014680261174354702e+06,1.036487395921850130e+00,-4.265021419901224363e+03,1.236695317690266165e+03,1.219036579001943437e+03,7.961964811857561699e+02,-6.908925785528468850e+02
3.608025533350858041e+03,6.774958181450594217e+06,1.046177377657294238e+00,-4.537915222607184660e+03,1.221326966368858848e+03,1.187899502892080591e+03,-8.404550967948364315e-01,-7.340002486957827976e+00
3.651408408251526453e+03,6.564660299507037736e+06,1.054431666508290455e+00,-5.188946870578680318e+03,1.317392969975139522e+03,1.202728508616570934e+03,1.949844105169906925e+03,-1.598644110168481348e+03
3.683441517777155241e+03,6.411688775082343258e+06,1.060253881427795974e+00,-3.600683081508143914e+03,8.610821164381369499e+02,1.156540559878220847e+03,5.173515333410121819e+00,-8.233025393368187395e+00
3.703919833912535523e+03,6.371102341802204028e+06,1.061747898313519123e+00,-3.323663241109225623e+02,7.213081218951261064e+01,1.199546300783094466e+03,1.837879086447851695e-01,-2.617418342606479875e+00
3.712648401650242704e+03,6.371000000000000000e+06,1.061742019376828994e+00,-5.123248057571106351e+00,-8.519106982517119064e+00,1.119015406516082749e+03,-9.142142907205679512e+04,2.182727634303585000e+04
